MVS0924.02 | 100 Measurements per MVS #1
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
7,108,797,204,241,0,0,0
8,114,772,204,272,0,1,1
9,38,765,204,262,0,0,0
10,72,823,204,265,0,0,0
11,187,900,204,266,0,1,1
12,131,827,204,267,0,0,0
13,118,669,204,251,0,0,0
14,82,740,204,256,0,0,0
15,55,721,204,247,0,0,0
16,65,799,204,251,0,0,0
17,73,833,204,313,0,0,0
18,101,705,204,268,0,1,1
19,85,736,204,259,0,0,0
20,72,847,204,317,0,0,0
21,111,638,204,257,0,0,0
22,30,693,204,247,0,1,1
23,53,687,204,268,0,1,1
24,45,672,204,253,0,0,0
25,67,728,204,243,0,0,0
26,88,798,204,266,0,1,1
27,100,761,204,261,0,0,0
28,96,764,204,246,0,0,0
29,83,770,204,250,0,0,0
30,100,856,204,332,0,1,1
31,49,549,204,265,0,1,1
32,35,666,204,249,0,0,0
33,66,767,204,253,0,0,0
34,100,771,204,255,0,1,1
35,120,782,204,258,0,0,0
36,158,778,204,259,0,1,1
37,47,720,204,258,0,0,0
38,133,780,204,259,0,1,1
39,76,820,204,266,0,1,1
40,121,800,204,247,0,0,0
41,127,770,204,253,0,0,0
42,31,700,204,256,0,0,0
43,47,746,204,255,0,0,0
44,69,741,204,277,0,0,0
45,26,729,204,252,0,0,0
46,74,732,204,246,0,0,0
47,78,850,204,324,0,0,0
48,102,792,204,267,0,1,1
49,100,742,204,267,0,0,0
50,92,792,204,245,0,0,0
51,61,748,204,257,0,0,0
52,68,725,204,247,0,0,0
53,50,687,204,270,0,0,0
54,74,764,204,252,0,0,0
55,107,814,204,247,0,0,0
56,83,707,204,255,0,0,0
57,69,806,204,245,0,0,0
58,90,745,204,259,0,1,1
59,103,859,204,267,0,0,0
60,119,785,204,257,0,1,1
61,74,779,204,242,0,0,0
62,76,794,204,269,0,1,1
63,117,766,204,243,0,0,0
64,99,837,204,274,0,1,1
65,70,735,204,257,0,0,0
66,95,738,204,271,0,1,1
67,78,766,204,247,0,0,0
68,121,796,204,265,0,0,0
69,77,839,204,316,0,0,0
70,124,782,204,247,0,1,1
71,106,862,204,253,0,0,0
72,165,832,204,271,0,0,0
73,95,783,204,256,0,0,0
74,63,772,204,238,0,0,0
75,92,810,204,263,0,1,1
76,135,732,204,249,0,1,1
77,70,826,204,244,0,0,0
78,79,790,204,258,0,0,0
79,78,742,204,260,0,0,0
80,78,737,204,246,0,0,0
81,64,805,204,276,0,0,0
82,101,829,204,308,0,1,1
83,110,783,204,250,0,0,0
84,147,847,204,247,0,0,0
85,109,810,204,266,0,0,0
86,73,752,204,249,0,0,0
87,84,801,204,252,0,1,1
88,110,753,204,247,0,1,1
89,67,833,204,261,0,0,0
90,107,770,204,272,0,1,1
91,94,790,204,263,0,1,1
92,96,818,204,264,0,1,1
93,78,787,204,250,0,0,0
94,39,829,204,257,0,0,0
95,132,736,204,256,0,1,1
96,115,775,204,259,0,1,1
97,66,799,204,267,0,0,0
98,104,799,204,272,0,1,1
99,86,710,204,253,0,0,0
100,37,720,204,258,0,0,0
MVS0924.02 | 100 Measurements per MVS  #10
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,126,848,204,255,0,0,0
2,68,755,204,253,0,0,0
3,97,762,204,250,0,0,0
4,85,801,204,279,0,1,1
5,55,811,204,259,0,0,0
6,91,888,204,274,0,0,0
7,71,819,204,254,0,1,1
8,88,854,204,252,0,1,1
9,120,813,204,249,0,0,0
10,88,722,204,251,0,0,0
11,107,793,204,248,0,0,0
12,67,805,204,265,0,0,0
13,122,812,204,253,0,0,0
14,109,756,204,262,0,0,0
15,96,713,204,264,0,1,1
16,67,789,204,252,0,0,0
17,105,800,204,249,0,1,1
18,87,813,204,248,0,0,0
19,99,793,204,260,0,0,0
20,97,767,204,260,0,0,0
21,100,780,204,247,0,0,0
22,67,824,204,243,0,0,0
23,92,779,204,258,0,1,1
24,89,911,204,254,0,1,1
25,107,869,204,279,0,1,1
26,140,823,204,246,0,0,0
27,82,781,204,266,0,1,1
28,121,774,204,251,0,0,0
29,104,830,204,248,0,0,0
30,74,717,204,254,0,1,1
31,77,695,204,258,0,1,1
32,75,716,204,262,0,0,0
33,128,867,204,265,0,0,0
34,113,900,204,266,0,1,1
35,220,805,204,268,0,1,1
36,188,871,204,254,0,0,0
37,87,685,204,262,0,0,0
38,26,608,204,256,0,0,0
39,22,748,204,259,0,0,0
40,63,723,204,297,0,0,0
41,78,723,204,261,0,0,0
42,103,775,204,244,0,0,0
43,139,848,204,277,0,0,0
44,76,658,204,302,0,0,0
45,61,713,204,253,0,1,1
46,51,634,204,256,0,1,1
47,46,702,204,252,0,1,1
48,59,710,204,235,0,0,0
49,43,683,204,262,0,0,0
50,51,724,204,255,0,0,0
51,61,764,204,253,0,0,0
52,120,828,204,253,0,0,0
53,152,747,204,241,0,1,1
54,41,663,204,249,0,0,0
55,69,760,204,267,0,0,0
56,50,859,204,270,0,0,0
57,69,849,204,262,0,0,0
58,75,723,204,264,0,0,0
59,69,771,204,242,0,0,0
60,62,804,204,248,0,0,0
61,83,825,204,249,0,0,0
62,60,835,204,237,0,0,0
63,65,867,204,260,0,0,0
64,105,747,204,266,0,0,0
65,89,764,204,254,0,0,0
66,118,776,204,257,0,1,1
67,101,787,204,255,0,0,0
68,91,747,204,257,0,0,0
69,67,720,204,264,0,0,0
70,67,763,204,260,0,0,0
71,110,815,204,256,0,0,0
72,128,841,204,253,0,0,0
73,113,792,204,252,0,1,1
74,81,803,204,253,0,0,0
75,70,760,204,270,0,0,0
76,55,763,204,256,0,1,1
77,91,698,204,251,0,0,0
78,81,777,204,251,0,1,1
79,133,746,204,259,0,1,1
80,141,743,204,255,0,0,0
81,67,751,204,259,0,0,0
82,76,690,204,252,0,0,0
83,73,701,204,277,0,0,0
84,109,794,204,301,0,1,1
85,61,824,204,252,0,0,0
86,103,907,204,254,0,0,0
87,77,878,204,263,0,0,0
88,99,801,204,253,0,0,0
89,100,726,204,257,0,0,0
90,124,780,204,249,0,1,1
91,122,740,204,262,0,1,1
92,45,789,204,256,0,0,0
93,79,769,204,259,0,1,1
94,78,791,204,257,0,0,0
95,130,777,204,248,0,0,0
96,126,748,204,254,0,1,1
97,37,739,204,268,0,0,0
98,72,700,204,257,0,0,0
99,113,740,204,241,1,0,1
100,93,792,204,238,0,0,0
