MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #1
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
26,65,885,204,256,0,0,0
27,69,852,204,272,0,0,0
28,99,901,204,262,0,0,0
29,81,855,204,264,0,1,1
30,68,874,204,251,0,0,0
31,122,744,204,265,0,1,1
32,73,875,204,251,0,0,0
33,113,845,204,251,0,1,1
34,118,878,204,250,0,1,1
35,72,853,204,272,0,1,1
36,93,880,204,256,0,0,0
37,95,903,204,265,0,1,1
38,76,908,204,270,0,0,0
39,61,906,204,315,0,0,0
40,33,977,204,262,0,1,1
41,75,893,204,284,0,1,1
42,62,905,204,353,0,0,0
43,122,893,204,265,0,0,0
44,59,882,204,262,0,1,1
45,98,841,204,269,0,1,1
46,76,829,204,259,0,0,0
47,64,834,204,256,0,0,0
48,59,856,204,287,0,0,0
49,105,854,204,254,0,0,0
50,42,884,204,264,0,0,0
51,90,839,204,253,0,1,1
52,79,883,204,272,0,0,0
53,80,872,204,281,0,0,0
54,101,881,204,267,0,1,1
55,81,873,204,259,0,1,1
56,79,878,204,258,0,0,0
57,86,928,204,253,0,0,0
58,86,928,204,287,0,0,0
59,74,935,204,259,0,0,0
60,56,916,204,281,0,1,1
61,74,926,204,315,0,0,0
62,102,885,204,264,0,1,1
63,89,911,204,263,0,0,0
64,101,883,204,265,0,1,1
65,66,891,204,262,0,0,0
66,83,889,204,259,0,0,0
67,85,896,204,291,0,1,1
68,92,870,204,259,0,0,0
69,69,922,204,313,0,0,0
70,70,872,204,260,0,0,0
71,78,899,204,261,0,1,1
72,104,861,204,259,0,1,1
73,65,872,204,270,0,0,0
74,96,861,204,256,0,1,1
75,77,887,204,261,0,0,0
76,104,855,204,255,0,1,1
77,117,909,204,263,0,0,0
78,81,867,204,268,0,0,0
79,63,932,204,260,0,0,0
80,96,914,204,279,0,1,1
81,109,859,204,270,0,1,1
82,75,891,204,249,0,0,0
83,52,872,204,271,0,0,0
84,65,902,204,253,0,0,0
85,77,916,204,279,0,0,0
86,76,906,204,280,0,0,0
87,64,952,204,345,0,1,1
88,100,941,204,271,0,1,1
89,96,910,204,267,0,1,1
90,63,925,204,265,0,1,1
91,90,897,204,255,0,0,0
92,102,917,204,262,0,0,0
93,96,922,204,258,0,0,0
94,66,965,204,298,0,0,0
95,119,917,204,271,0,1,1
96,69,902,204,271,0,0,0
97,64,919,204,265,0,0,0
98,96,921,204,259,0,1,1
99,68,882,204,259,0,0,0
100,108,871,204,258,0,0,0
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #18
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,103,819,204,259,0,1,1
2,87,862,204,266,0,1,1
3,88,862,204,260,0,1,1
4,103,862,204,255,0,0,0
5,85,857,204,246,0,0,0
6,87,851,204,288,0,1,1
7,85,877,204,271,0,1,1
8,93,898,204,280,0,1,1
9,124,882,204,262,0,1,1
10,130,869,204,255,0,0,0
11,90,898,204,243,0,0,0
12,84,862,204,247,0,0,0
13,100,918,204,258,0,0,0
14,80,931,204,269,0,0,0
15,118,872,204,255,0,0,0
16,99,907,204,270,0,0,0
17,115,856,204,264,0,0,0
18,104,897,204,266,0,1,1
19,144,870,204,250,0,0,0
20,133,880,204,267,0,0,0
21,94,918,204,250,0,0,0
22,91,890,204,263,0,0,0
23,91,875,204,259,0,0,0
24,114,845,204,258,0,0,0
25,82,869,204,268,0,0,0
26,87,851,204,265,0,0,0
27,136,852,204,263,0,1,1
28,83,866,204,257,0,0,0
29,107,854,204,252,0,0,0
30,123,835,204,254,0,1,1
31,43,848,204,253,0,0,0
32,66,878,204,270,0,0,0
33,73,925,204,257,0,0,0
34,111,882,204,266,0,1,1
35,89,897,204,274,0,0,0
36,70,887,204,256,0,0,0
37,138,889,204,258,0,0,0
38,110,938,204,259,0,0,0
39,88,880,204,252,0,0,0
40,121,845,204,258,0,0,0
41,166,825,204,253,0,1,1
42,116,851,204,256,0,0,0
43,136,830,204,258,0,0,0
44,72,835,204,253,0,1,1
45,88,861,204,261,0,0,0
46,73,840,204,271,0,0,0
47,143,854,204,268,0,1,1
48,75,832,204,264,0,0,0
49,73,846,204,251,0,0,0
50,92,824,204,267,0,1,1
51,95,816,204,252,0,0,0
52,72,849,204,267,0,0,0
53,70,834,204,252,0,0,0
54,96,849,204,251,0,1,1
55,84,859,204,319,0,0,0
56,91,814,204,256,0,0,0
57,80,845,204,246,0,1,1
58,104,862,204,261,0,0,0
59,101,837,204,265,0,0,0
60,98,842,204,261,0,1,1
61,108,835,204,238,0,1,1
62,91,895,204,259,0,1,1
63,63,848,204,260,0,0,0
64,75,832,204,260,0,0,0
65,127,801,204,258,0,0,0
66,96,830,204,258,0,0,0
67,117,868,204,263,0,0,0
68,88,832,204,260,0,0,0
69,102,846,204,244,0,0,0
70,85,848,204,232,0,0,0
71,68,844,204,269,0,1,1
72,102,804,204,264,0,1,1
73,73,872,204,280,0,1,1
74,73,854,204,256,0,1,1
75,91,841,204,244,0,1,1
76,91,839,204,267,0,1,1
77,134,823,204,252,0,1,1
78,91,856,204,264,0,0,0
79,98,832,204,264,0,1,1
80,133,827,204,267,0,1,1
81,97,867,204,261,0,0,0
82,96,844,204,253,0,1,1
83,83,832,204,252,0,0,0
84,108,849,204,261,0,1,1
85,111,862,204,264,0,0,0
86,80,879,204,252,0,0,0
87,69,862,204,263,0,0,0
88,102,855,204,266,0,1,1
89,72,883,204,264,0,0,0
90,79,870,204,250,0,0,0
91,91,819,204,260,0,1,1
92,102,827,204,252,0,0,0
93,91,814,204,255,0,0,0
94,99,818,204,264,0,0,0
95,90,858,204,253,0,0,0
96,78,841,204,258,0,0,0
97,76,812,204,260,0,0,0
98,140,819,204,257,0,1,1
99,91,803,204,255,0,0,0
100,80,832,204,280,0,1,1
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #19
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,72,836,204,256,0,0,0
2,81,860,204,265,0,0,0
3,112,864,204,268,0,0,0
4,63,875,204,262,0,0,0
5,128,847,204,245,0,0,0
6,58,883,204,258,0,0,0
7,88,868,204,249,0,0,0
8,138,813,204,260,0,0,0
9,92,886,204,255,0,0,0
10,54,905,204,271,0,0,0
11,75,957,204,248,0,1,1
12,51,788,204,269,0,0,0
13,109,835,204,241,0,0,0
14,57,882,204,262,0,0,0
15,61,891,204,253,0,0,0
16,84,900,204,271,0,0,0
17,77,932,204,291,0,1,1
18,77,926,204,253,0,0,0
19,86,892,204,257,0,0,0
20,89,928,204,259,0,0,0
21,43,922,204,247,0,0,0
22,82,962,204,251,0,1,1
23,64,934,204,259,0,1,1
24,105,933,204,251,0,0,0
25,54,957,204,267,0,0,0
26,93,920,204,256,0,0,0
27,51,975,204,267,0,1,1
28,69,928,204,250,0,0,0
29,56,939,204,267,0,0,0
30,84,916,204,249,0,1,1
31,95,948,204,259,0,0,0
32,107,920,204,278,0,1,1
33,81,925,204,255,0,0,0
34,110,907,204,262,0,1,1
35,61,937,204,258,0,0,0
36,32,957,204,248,0,0,0
37,116,930,204,248,0,0,0
38,76,914,204,253,0,0,0
39,88,903,204,268,0,0,0
40,62,903,204,251,0,0,0
41,100,942,204,267,0,1,1
42,76,954,204,255,0,0,0
43,67,896,204,261,0,0,0
44,115,899,204,255,0,0,0
45,100,916,204,274,0,0,0
46,74,916,204,257,0,0,0
47,66,950,204,262,0,0,0
48,112,922,204,255,0,0,0
49,115,841,204,257,0,1,1
50,50,947,204,267,0,0,0
51,75,939,204,260,0,0,0
52,99,910,204,259,0,0,0
53,81,910,204,262,0,0,0
54,59,946,204,253,0,0,0
55,58,945,204,264,0,0,0
56,72,928,204,248,0,0,0
57,93,868,204,262,0,0,0
58,97,919,204,259,0,0,0
59,80,957,204,261,0,0,0
60,50,973,204,265,0,0,0
61,22,985,204,257,0,0,0
62,52,968,204,264,0,0,0
63,69,935,204,262,0,0,0
64,67,891,204,260,0,0,0
65,65,923,204,263,0,0,0
66,64,965,204,256,0,0,0
67,70,886,204,263,0,0,0
68,112,850,204,259,0,0,0
69,71,863,204,254,0,0,0
70,100,862,204,263,0,0,0
71,107,885,204,259,0,0,0
72,106,903,204,261,0,0,0
73,93,823,204,241,0,1,1
74,87,924,204,257,0,1,1
75,78,895,204,256,0,0,0
76,64,935,204,260,0,0,0
77,71,916,204,272,0,1,1
78,90,898,204,254,0,0,0
79,100,843,204,256,0,0,0
80,59,890,204,259,0,0,0
81,69,904,204,251,0,1,1
82,67,906,204,264,0,0,0
83,74,926,204,264,0,0,0
84,59,885,204,255,0,0,0
85,57,882,204,250,0,0,0
86,72,877,204,255,0,0,0
87,55,857,204,249,0,0,0
88,81,843,204,252,0,0,0
89,82,874,204,254,0,0,0
90,82,880,204,246,0,0,0
91,72,850,204,258,0,1,1
92,49,903,204,282,0,0,0
93,90,854,204,250,0,1,1
94,69,869,204,261,0,0,0
95,109,886,204,256,0,1,1
96,104,860,204,255,0,0,0
97,89,844,204,256,0,0,0
98,61,917,204,266,0,0,0
99,59,922,204,253,0,0,0
100,80,925,204,262,0,0,0
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #20
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,125,880,204,274,0,0,0
2,188,854,204,251,0,1,1
3,151,851,204,256,0,1,1
4,159,882,204,257,0,0,0
5,157,891,204,238,0,0,0
6,149,870,204,275,0,0,0
7,167,867,204,269,0,0,0
8,178,858,204,268,0,1,1
9,157,903,204,257,0,0,0
10,157,919,204,268,0,0,0
11,175,869,204,284,0,1,1
12,156,851,204,254,0,0,0
13,96,903,204,275,0,0,0
14,123,911,204,252,0,0,0
15,137,919,204,269,0,0,0
16,127,881,204,281,0,0,0
17,150,927,204,268,0,1,1
18,164,869,204,256,0,0,0
19,99,875,204,256,0,1,1
20,159,831,204,262,0,0,0
21,124,866,204,254,0,0,0
22,130,830,204,259,0,0,0
23,152,864,204,247,0,1,1
24,153,844,204,250,0,0,0
25,120,847,204,238,0,0,0
26,102,823,204,252,0,0,0
27,177,858,204,255,0,0,0
28,137,879,204,257,0,0,0
29,172,884,204,259,0,1,1
30,141,865,204,271,0,0,0
31,125,841,204,250,0,0,0
32,178,875,204,273,0,0,0
33,90,942,204,280,0,0,0
34,132,942,204,257,0,0,0
35,129,900,204,283,0,0,0
36,107,866,204,262,0,0,0
37,112,897,204,291,0,0,0
38,92,929,204,279,0,0,0
39,97,886,204,290,0,1,1
40,105,891,204,267,0,0,0
41,154,870,204,274,0,0,0
42,122,852,204,250,0,0,0
43,154,870,204,264,0,0,0
44,137,788,204,269,0,0,0
45,132,837,204,258,0,0,0
46,148,894,204,275,0,0,0
47,114,851,204,284,0,0,0
48,124,851,204,246,0,0,0
49,161,820,204,273,0,0,0
50,133,874,204,241,0,0,0
51,127,849,204,274,0,0,0
52,133,871,204,263,0,0,0
53,147,878,204,261,0,0,0
54,151,859,204,262,0,0,0
55,141,894,204,276,0,1,1
56,169,863,204,260,0,0,0
57,123,900,204,252,0,0,0
58,154,893,204,262,0,0,0
59,129,904,204,275,0,0,0
60,214,884,204,260,0,1,1
61,130,892,204,261,0,0,0
62,109,846,204,265,0,0,0
63,198,814,204,253,0,1,1
64,143,858,204,254,0,1,1
65,123,846,204,265,0,0,0
66,145,814,204,261,0,0,0
67,124,888,204,263,0,1,1
68,119,845,204,263,0,0,0
69,143,798,204,261,0,0,0
70,159,848,204,260,0,1,1
71,120,834,204,259,0,0,0
72,133,874,204,257,0,0,0
73,205,855,204,254,0,1,1
74,107,865,204,258,0,0,0
75,134,831,204,259,0,0,0
76,126,878,204,281,0,1,1
77,129,823,204,253,0,0,0
78,100,846,204,261,0,0,0
79,170,806,204,269,0,0,0
80,112,856,204,269,0,0,0
81,93,860,204,254,0,0,0
82,115,838,204,254,0,0,0
83,132,864,204,271,0,0,0
84,170,838,204,270,0,1,1
85,147,852,204,275,0,0,0
86,176,864,204,253,0,1,1
87,111,845,204,270,0,0,0
88,126,838,204,262,0,1,1
89,109,826,204,266,0,0,0
90,107,855,204,280,0,0,0
91,119,861,204,289,0,0,0
92,105,848,204,238,0,1,1
93,126,866,204,256,0,1,1
94,162,815,204,258,0,1,1
95,138,865,204,290,0,0,0
96,166,837,204,255,0,1,1
97,173,859,204,264,0,0,0
98,121,855,204,241,0,0,0
99,129,853,204,258,0,1,1
100,185,822,204,252,0,1,1
